state_abbreviation,congressional_district,State Office,State District,FracCDFromSLD,FracSLDFromCD
TX,4,Upper,"30",23.30,2.30
TX,5,Lower,"4",24.70,5.50
TX,5,Lower,"107",19.10,12.90
TX,5,Lower,"113",10.00,7.50
TX,5,Lower,"114",7.90,5.90
TX,5,Lower,"8",7.70,1.70
TX,5,Lower,"2",7.30,1.70
TX,5,Lower,"11",6.90,1.50
TX,5,Lower,"100",5.00,2.50
TX,5,Lower,"5",3.70,0.80
TX,5,Lower,"110",3.50,2.50
TX,5,Lower,"112",2.00,1.50
TX,5,Lower,"10",1.80,0.40
TX,5,Lower,"108",0.30,0.20
TX,5,Lower,"109",0.00,0.00
TX,5,Upper,"2",61.10,5.60
TX,5,Upper,"3",25.30,2.40
TX,5,Upper,"16",9.80,0.90
TX,5,Upper,"1",3.70,0.30
TX,5,Upper,"23",0.10,0.00
TX,6,Lower,"94",23.30,10.40
TX,6,Lower,"10",21.70,5.00
TX,6,Lower,"96",20.90,9.30
TX,6,Lower,"101",15.00,9.50
TX,6,Lower,"8",6.30,1.40
TX,6,Lower,"93",5.30,2.30
TX,6,Lower,"95",4.00,1.80
TX,6,Lower,"92",2.20,1.00
TX,6,Lower,"97",1.20,0.60
TX,6,Lower,"90",0.00,0.00
TX,6,Upper,"10",48.60,4.60
TX,6,Upper,"22",41.70,4.10
TX,6,Upper,"9",9.60,0.90
TX,7,Lower,"133",24.10,33.60
TX,7,Lower,"135",19.50,27.20
TX,7,Lower,"134",15.70,21.80
TX,7,Lower,"137",15.70,22.00
TX,7,Lower,"132",9.90,13.80
TX,7,Lower,"138",7.80,11.00
TX,7,Lower,"149",2.70,3.90
TX,7,Lower,"146",2.40,3.40
TX,7,Lower,"130",1.80,2.50
TX,7,Lower,"131",0.30,0.50
TX,7,Upper,"17",49.30,4.70
TX,7,Upper,"7",38.60,3.70
TX,7,Upper,"13",12.10,1.10
TX,7,Upper,"18",0.00,0.00
TX,8,Lower,"15",25.20,6.00
TX,8,Lower,"16",25.00,5.90
TX,8,Lower,"3",18.30,4.60
TX,8,Lower,"18",12.20,2.90
TX,8,Lower,"57",7.20,2.40
TX,8,Lower,"150",4.70,6.90
TX,8,Lower,"130",4.00,5.90
TX,8,Lower,"13",3.40,0.80
TX,8,Lower,"126",0.00,0.00
TX,8,Upper,"4",60.00,6.00
TX,8,Upper,"3",17.80,1.80
TX,8,Upper,"5",14.80,1.50
TX,8,Upper,"7",7.50,0.70
TX,9,Lower,"131",23.20,33.00
TX,9,Lower,"149",21.10,31.00
TX,9,Lower,"146",19.00,27.20
TX,9,Lower,"27",15.30,3.70
TX,9,Lower,"137",8.50,12.30
TX,9,Lower,"147",4.70,6.70
TX,9,Lower,"28",4.50,1.00
TX,9,Lower,"26",3.10,0.70
TX,9,Lower,"134",0.40,0.60
TX,9,Upper,"13",73.80,7.10
TX,9,Upper,"17",18.50,1.80
TX,9,Upper,"18",5.00,0.50
TX,9,Upper,"6",2.80,0.30
TX,10,Lower,"130",18.50,25.90
TX,10,Lower,"132",14.80,20.60
TX,10,Lower,"13",14.10,3.30
TX,10,Lower,"49",11.10,3.30
TX,10,Lower,"50",8.90,2.80
TX,10,Lower,"17",7.70,1.70
TX,10,Lower,"46",7.60,2.10
TX,10,Lower,"3",6.40,1.50
TX,10,Lower,"48",5.30,1.50
TX,10,Lower,"47",3.50,1.00
TX,10,Lower,"150",2.10,3.10
TX,10,Lower,"51",0.10,0.00
TX,10,Upper,"14",42.60,4.10
TX,10,Upper,"18",27.40,2.70
TX,10,Upper,"7",22.50,2.20
TX,10,Upper,"17",7.50,0.70
TX,11,Lower,"82",23.80,10.60
TX,11,Lower,"81",23.00,10.10
TX,11,Lower,"60",22.40,6.90
TX,11,Lower,"72",18.40,6.20
TX,11,Lower,"59",7.20,2.30
TX,11,Lower,"53",4.10,1.30
TX,11,Lower,"83",1.10,0.50
TX,11,Upper,"31",45.20,4.80
TX,11,Upper,"28",28.10,2.80
TX,11,Upper,"24",12.70,1.30
TX,11,Upper,"22",7.50,0.70
TX,11,Upper,"30",6.60,0.70
TX,12,Lower,"99",24.40,10.80
TX,12,Lower,"97",23.00,10.20
TX,12,Lower,"61",19.90,6.30
TX,12,Lower,"91",15.10,6.80
TX,12,Lower,"93",9.80,4.40
TX,12,Lower,"95",3.90,1.70
TX,12,Lower,"90",2.10,0.90
TX,12,Lower,"96",1.70,0.80
TX,12,Lower,"98",0.10,0.10
TX,12,Upper,"12",32.50,3.10
TX,12,Upper,"10",25.60,2.40
TX,12,Upper,"9",21.90,2.10
TX,12,Upper,"30",19.90,2.00
TX,13,Lower,"87",24.40,10.10
TX,13,Lower,"86",23.40,9.60
TX,13,Lower,"69",22.50,7.00
TX,13,Lower,"68",15.60,4.80
TX,13,Lower,"88",8.60,3.50
TX,13,Lower,"61",5.50,1.60
TX,13,Upper,"31",58.10,5.70
TX,13,Upper,"30",36.20,3.40
TX,13,Upper,"28",5.60,0.50
TX,14,Lower,"24",24.20,5.40
TX,14,Lower,"22",21.50,4.80
TX,14,Lower,"25",20.50,4.50
TX,14,Lower,"23",19.20,4.50
TX,14,Lower,"21",12.00,2.70
TX,14,Lower,"29",2.60,0.60
TX,14,Upper,"11",51.70,4.80
TX,14,Upper,"4",33.90,3.20
TX,14,Upper,"17",14.40,1.30
TX,15,Lower,"40",24.00,6.00
TX,15,Lower,"41",21.50,5.80
TX,15,Lower,"44",17.30,4.90
TX,15,Lower,"36",14.50,3.60
TX,15,Lower,"39",8.20,2.00
TX,15,Lower,"35",7.90,2.00
TX,15,Lower,"31",4.60,1.20
TX,15,Lower,"17",2.00,0.40
TX,15,Upper,"20",46.50,4.40
TX,15,Upper,"27",30.60,3.10
TX,15,Upper,"21",13.90,1.30
TX,15,Upper,"25",9.00,0.90
TX,16,Lower,"77",23.00,7.50
TX,16,Lower,"79",23.00,7.60
TX,16,Lower,"78",22.90,7.60
TX,16,Lower,"76",20.90,6.90
TX,16,Lower,"75",10.20,3.30
TX,16,Upper,"29",100.00,9.50
TX,17,Lower,"14",24.30,5.50
TX,17,Lower,"56",22.70,7.10
TX,17,Lower,"12",22.10,5.00
TX,17,Lower,"50",15.10,4.50
TX,17,Lower,"46",5.10,1.40
TX,17,Lower,"20",3.30,0.70
TX,17,Lower,"8",2.60,0.60
TX,17,Lower,"13",2.30,0.50
TX,17,Lower,"57",1.40,0.40
TX,17,Lower,"17",0.80,0.20
TX,17,Lower,"49",0.40,0.10
TX,17,Upper,"5",41.50,3.80
TX,17,Upper,"22",34.90,3.40
TX,17,Upper,"14",20.70,1.90
TX,17,Upper,"18",3.00,0.30
TX,18,Lower,"139",23.10,32.70
TX,18,Lower,"141",21.00,30.10
TX,18,Lower,"142",10.00,14.50
TX,18,Lower,"147",9.20,12.70
TX,18,Lower,"148",9.00,12.80
TX,18,Lower,"150",6.40,9.10
TX,18,Lower,"140",5.70,8.00
TX,18,Lower,"126",5.30,7.50
TX,18,Lower,"146",3.10,4.30
TX,18,Lower,"127",2.80,4.00
TX,18,Lower,"145",1.90,2.70
TX,18,Lower,"138",1.40,2.00
TX,18,Lower,"143",1.00,1.40
TX,18,Lower,"134",0.20,0.30
TX,18,Upper,"15",52.80,5.00
TX,18,Upper,"13",24.90,2.30
TX,18,Upper,"6",13.10,1.30
TX,18,Upper,"7",9.20,0.90
TX,19,Lower,"84",25.10,10.60
TX,19,Lower,"83",24.40,10.30
TX,19,Lower,"71",23.60,7.50
TX,19,Lower,"88",13.30,5.60
TX,19,Lower,"68",6.50,2.10
TX,19,Lower,"72",5.00,1.60
TX,19,Lower,"86",1.30,0.60
TX,19,Lower,"60",0.80,0.20
TX,19,Upper,"28",71.70,6.70
TX,19,Upper,"24",13.10,1.20
TX,19,Upper,"31",12.80,1.30
TX,19,Upper,"30",2.50,0.20
TX,20,Lower,"125",24.20,32.70
TX,20,Lower,"116",19.60,15.30
TX,20,Lower,"117",17.50,13.60
TX,20,Lower,"124",16.80,21.40
TX,20,Lower,"123",11.40,14.30
TX,20,Lower,"118",5.10,4.10
TX,20,Lower,"122",3.10,3.80
TX,20,Lower,"119",2.30,2.10
TX,20,Upper,"26",69.30,7.10
TX,20,Upper,"19",30.10,3.00
TX,20,Upper,"25",0.60,0.10
TX,21,Lower,"73",20.50,7.20
TX,21,Lower,"121",18.30,22.70
TX,21,Lower,"53",9.50,3.10
TX,21,Lower,"122",8.40,10.50
TX,21,Lower,"48",8.30,2.50
TX,21,Lower,"49",8.20,2.50
TX,21,Lower,"45",7.30,2.10
TX,21,Lower,"51",5.60,1.80
TX,21,Lower,"47",5.40,1.60
TX,21,Lower,"123",5.30,6.80
TX,21,Lower,"116",1.50,1.20
TX,21,Lower,"120",1.50,1.40
TX,21,Lower,"118",0.30,0.30
TX,21,Upper,"25",56.80,5.90
TX,21,Upper,"14",18.40,1.80
TX,21,Upper,"24",15.30,1.60
TX,21,Upper,"26",5.40,0.60
TX,21,Upper,"21",3.60,0.40
TX,21,Upper,"19",0.60,0.10
TX,22,Lower,"29",21.10,5.40
TX,22,Lower,"26",20.90,5.20
TX,22,Lower,"28",19.60,4.80
TX,22,Lower,"85",15.60,7.70
TX,22,Lower,"129",12.20,18.70
TX,22,Lower,"27",9.30,2.40
TX,22,Lower,"145",1.00,1.50
TX,22,Lower,"131",0.10,0.20
TX,22,Lower,"25",0.00,0.00
TX,22,Upper,"18",38.00,4.00
TX,22,Upper,"11",32.00,3.30
TX,22,Upper,"17",23.50,2.40
TX,22,Upper,"13",4.00,0.40
TX,22,Upper,"6",2.40,0.30
TX,23,Lower,"74",22.20,7.30
TX,23,Lower,"122",13.90,16.10
TX,23,Lower,"75",12.30,4.10
TX,23,Lower,"80",9.20,3.10
TX,23,Lower,"118",9.10,6.90
TX,23,Lower,"124",8.60,10.50
TX,23,Lower,"53",8.20,2.50
TX,23,Lower,"117",7.00,5.20
TX,23,Lower,"81",2.60,1.10
TX,23,Lower,"76",1.90,0.60
TX,23,Lower,"119",1.30,1.10
TX,23,Lower,"120",1.30,1.10
TX,23,Lower,"82",1.10,0.50
TX,23,Lower,"31",0.80,0.20
TX,23,Lower,"72",0.50,0.20
TX,23,Upper,"19",54.00,5.10
TX,23,Upper,"29",16.30,1.60
TX,23,Upper,"25",15.00,1.50
TX,23,Upper,"26",8.00,0.80
TX,23,Upper,"28",4.10,0.40
TX,23,Upper,"21",1.60,0.20
TX,23,Upper,"31",1.10,0.10
TX,24,Lower,"115",23.80,18.50
TX,24,Lower,"92",20.90,9.50
TX,24,Lower,"65",16.20,5.20
TX,24,Lower,"98",14.00,6.30
TX,24,Lower,"105",9.60,6.10
TX,24,Lower,"114",6.20,4.80
TX,24,Lower,"102",3.80,2.40
TX,24,Lower,"103",2.40,1.50
TX,24,Lower,"93",1.40,0.60
TX,24,Lower,"106",1.20,0.90
TX,24,Lower,"108",0.30,0.20
TX,24,Lower,"63",0.10,0.00
TX,24,Lower,"91",0.00,0.00
TX,24,Upper,"16",44.50,4.20
TX,24,Upper,"12",22.90,2.20
TX,24,Upper,"9",21.60,2.10
TX,24,Upper,"10",11.00,1.10
TX,25,Lower,"58",23.40,7.40
TX,25,Lower,"47",16.90,4.90
TX,25,Lower,"59",14.40,4.60
TX,25,Lower,"48",8.00,2.30
TX,25,Lower,"54",7.60,2.40
TX,25,Lower,"46",7.40,2.00
TX,25,Lower,"45",6.50,1.80
TX,25,Lower,"20",6.00,1.30
TX,25,Lower,"8",4.50,1.00
TX,25,Lower,"49",4.30,1.20
TX,25,Lower,"96",1.00,0.50
TX,25,Lower,"51",0.00,0.00
TX,25,Upper,"24",30.00,3.00
TX,25,Upper,"22",29.10,2.90
TX,25,Upper,"14",25.90,2.40
TX,25,Upper,"25",11.40,1.10
TX,25,Upper,"30",2.50,0.30
TX,25,Upper,"10",1.00,0.10
TX,26,Lower,"64",24.40,8.50
TX,26,Lower,"63",24.30,8.40
TX,26,Lower,"106",22.50,16.70
TX,26,Lower,"65",9.00,3.10
TX,26,Lower,"98",8.70,4.20
TX,26,Lower,"91",7.60,3.70
TX,26,Lower,"93",3.40,1.60
TX,26,Lower,"115",0.10,0.10
TX,26,Upper,"12",64.10,6.60
TX,26,Upper,"9",18.90,1.90
TX,26,Upper,"30",16.90,1.90
TX,26,Upper,"16",0.10,0.00
TX,27,Lower,"34",24.90,6.00
TX,27,Lower,"32",24.00,5.50
TX,27,Lower,"30",20.00,4.50
TX,27,Lower,"17",9.40,2.00
TX,27,Lower,"85",7.70,3.30
TX,27,Lower,"43",6.30,1.70
TX,27,Lower,"25",5.00,1.10
TX,27,Lower,"13",2.70,0.60
TX,27,Upper,"20",48.40,4.40
TX,27,Upper,"18",37.80,3.50
TX,27,Upper,"21",9.20,0.80
TX,27,Upper,"14",4.50,0.40
TX,28,Lower,"42",23.80,6.60
TX,28,Lower,"31",15.10,3.80
TX,28,Lower,"80",13.60,4.70
TX,28,Lower,"120",10.80,9.20
TX,28,Lower,"36",9.60,2.30
TX,28,Lower,"119",8.10,7.00
TX,28,Lower,"35",6.40,1.60
TX,28,Lower,"44",5.70,1.60
TX,28,Lower,"118",4.40,3.40
TX,28,Lower,"41",2.60,0.70
TX,28,Upper,"21",52.90,5.00
TX,28,Upper,"20",18.50,1.80
TX,28,Upper,"19",14.20,1.40
TX,28,Upper,"26",10.70,1.10
TX,28,Upper,"25",3.80,0.40
TX,29,Lower,"143",19.70,28.40
TX,29,Lower,"140",18.70,26.40
TX,29,Lower,"144",18.50,26.90
TX,29,Lower,"145",17.40,25.10
TX,29,Lower,"142",8.40,12.10
TX,29,Lower,"148",7.60,10.80
TX,29,Lower,"147",7.40,10.10
TX,29,Lower,"141",1.50,2.20
TX,29,Lower,"131",0.80,1.10
TX,29,Upper,"6",90.20,8.70
TX,29,Upper,"15",8.00,0.80
TX,29,Upper,"11",1.70,0.20
TX,30,Lower,"109",24.90,17.50
TX,30,Lower,"111",22.60,17.40
TX,30,Lower,"110",20.50,14.60
TX,30,Lower,"100",17.20,8.80
TX,30,Lower,"104",3.80,2.40
TX,30,Lower,"103",3.70,2.30
TX,30,Lower,"108",3.50,2.40
TX,30,Lower,"105",3.40,2.10
TX,30,Lower,"113",0.40,0.30
TX,30,Lower,"107",0.00,0.00
TX,30,Upper,"23",85.90,8.30
TX,30,Upper,"9",7.30,0.70
TX,30,Upper,"2",6.70,0.60
TX,30,Upper,"16",0.00,0.00
TX,31,Lower,"52",25.00,8.40
TX,31,Lower,"136",24.70,35.80
TX,31,Lower,"55",21.40,7.40
TX,31,Lower,"54",15.00,5.10
TX,31,Lower,"20",13.90,3.40
TX,31,Upper,"5",63.60,6.50
TX,31,Upper,"24",36.40,3.90
TX,32,Lower,"112",21.80,16.80
TX,32,Lower,"108",19.20,13.60
TX,32,Lower,"102",19.10,12.20
TX,32,Lower,"113",14.20,10.90
TX,32,Lower,"114",10.40,7.90
TX,32,Lower,"89",7.50,3.30
TX,32,Lower,"107",5.80,4.00
TX,32,Lower,"103",2.00,1.30
TX,32,Lower,"100",0.00,0.00
TX,32,Upper,"16",54.60,5.10
TX,32,Upper,"8",20.20,1.90
TX,32,Upper,"2",13.60,1.30
TX,32,Upper,"23",6.40,0.60
TX,32,Upper,"30",5.20,0.50
TX,33,Lower,"90",21.10,9.40
TX,33,Lower,"104",20.70,13.30
TX,33,Lower,"103",16.10,10.30
TX,33,Lower,"95",15.50,6.90
TX,33,Lower,"105",11.70,7.40
TX,33,Lower,"101",8.80,5.50
TX,33,Lower,"93",3.20,1.40
TX,33,Lower,"111",1.30,1.00
TX,33,Lower,"100",0.90,0.50
TX,33,Lower,"94",0.70,0.30
TX,33,Lower,"99",0.10,0.00
TX,33,Lower,"92",0.00,0.00
TX,33,Lower,"97",0.00,0.00
TX,33,Lower,"110",0.00,0.00
TX,33,Upper,"9",35.90,3.40
TX,33,Upper,"10",33.90,3.20
TX,33,Upper,"23",23.70,2.30
TX,33,Upper,"16",6.30,0.60
TX,33,Upper,"12",0.20,0.00
TX,34,Lower,"37",24.10,5.80
TX,34,Lower,"38",24.00,5.90
TX,34,Lower,"43",17.40,4.50
TX,34,Lower,"39",16.70,3.90
TX,34,Lower,"35",9.80,2.30
TX,34,Lower,"30",3.90,0.90
TX,34,Lower,"31",3.10,0.70
TX,34,Lower,"17",0.90,0.20
TX,34,Lower,"36",0.00,0.00
TX,34,Upper,"27",82.10,7.80
TX,34,Upper,"21",7.40,0.70
TX,34,Upper,"20",5.70,0.50
TX,34,Upper,"18",4.80,0.40
TX,35,Lower,"51",19.60,6.20
TX,35,Lower,"45",13.10,3.80
TX,35,Lower,"120",11.40,10.40
TX,35,Lower,"119",11.10,10.20
TX,35,Lower,"123",8.10,10.50
TX,35,Lower,"121",6.00,7.50
TX,35,Lower,"46",4.90,1.40
TX,35,Lower,"118",4.90,4.00
TX,35,Lower,"73",4.80,1.70
TX,35,Lower,"48",4.00,1.20
TX,35,Lower,"44",3.30,1.00
TX,35,Lower,"116",3.30,2.70
TX,35,Lower,"17",2.40,0.60
TX,35,Lower,"50",1.20,0.40
TX,35,Lower,"49",0.90,0.30
TX,35,Lower,"125",0.80,1.10
TX,35,Lower,"47",0.40,0.10
TX,35,Upper,"21",27.00,2.70
TX,35,Upper,"25",24.60,2.60
TX,35,Upper,"26",21.30,2.30
TX,35,Upper,"19",14.90,1.50
TX,35,Upper,"14",12.20,1.20
TX,36,Lower,"128",24.40,33.60
TX,36,Lower,"19",23.20,5.10
TX,36,Lower,"129",12.10,16.50
TX,36,Lower,"21",11.20,2.50
TX,36,Lower,"18",10.80,2.40
TX,36,Lower,"23",5.30,1.20
TX,36,Lower,"144",4.90,6.90
TX,36,Lower,"145",3.40,4.70
TX,36,Lower,"143",3.30,4.60
TX,36,Lower,"142",1.30,1.90
TX,36,Upper,"3",45.20,4.30
TX,36,Upper,"11",28.40,2.60
TX,36,Upper,"15",9.40,0.90
TX,36,Upper,"4",9.10,0.90
TX,36,Upper,"6",7.90,0.70
UT,1,Lower,"13",5.50,1.20
UT,1,Lower,"14",5.50,1.20
UT,1,Lower,"53",5.50,1.70
UT,1,Lower,"55",5.50,1.70
UT,1,Lower,"15",5.40,1.20
UT,1,Lower,"16",5.40,1.20
UT,1,Lower,"3",5.30,1.20
UT,1,Lower,"4",5.30,1.20
UT,1,Lower,"5",5.30,1.20
UT,1,Lower,"11",5.30,1.20
UT,1,Lower,"17",5.30,1.20
UT,1,Lower,"1",5.20,1.20
UT,1,Lower,"7",5.20,1.20
UT,1,Lower,"8",5.20,1.20
UT,1,Lower,"9",5.20,1.20
UT,1,Lower,"10",5.20,1.20
UT,1,Lower,"12",5.20,1.20
UT,1,Lower,"29",5.20,1.20
UT,1,Lower,"54",2.00,0.60
UT,1,Lower,"69",1.60,0.50
UT,1,Lower,"18",0.30,0.10
UT,1,Lower,"28",0.30,0.10
UT,1,Upper,"21",14.10,1.30
UT,1,Upper,"18",13.70,1.30
UT,1,Upper,"25",13.70,1.30
UT,1,Upper,"19",13.60,1.30
UT,1,Upper,"20",13.60,1.30
UT,1,Upper,"26",11.10,1.10
UT,1,Upper,"22",10.20,1.00
UT,1,Upper,"17",9.90,0.90
UT,2,Lower,"62",5.60,1.80
UT,2,Lower,"74",5.60,1.90
UT,2,Lower,"75",5.60,1.90
UT,2,Lower,"71",5.50,1.80
UT,2,Lower,"19",5.40,1.20
UT,2,Lower,"20",5.40,1.20
UT,2,Lower,"21",5.40,1.20
UT,2,Lower,"23",5.30,1.20
UT,2,Lower,"24",5.30,1.20
UT,2,Lower,"22",5.20,1.10
UT,2,Lower,"72",5.20,1.70
UT,2,Lower,"18",5.10,1.10
UT,2,Lower,"25",5.10,1.10
UT,2,Lower,"68",5.10,1.70
UT,2,Lower,"28",5.00,1.10
UT,2,Lower,"26",4.70,1.10
UT,2,Lower,"31",3.50,0.90
UT,2,Lower,"30",3.30,0.80
UT,2,Lower,"73",2.90,1.00
UT,2,Lower,"70",2.80,0.90
UT,2,Lower,"58",2.20,0.70
UT,2,Lower,"38",0.60,0.20
UT,2,Lower,"17",0.20,0.00
UT,2,Lower,"15",0.00,0.00
UT,2,Upper,"29",14.50,1.40
UT,2,Upper,"23",14.00,1.40
UT,2,Upper,"28",13.90,1.40
UT,2,Upper,"2",13.60,1.30
UT,2,Upper,"1",10.80,1.00
UT,2,Upper,"12",10.40,1.00
UT,2,Upper,"24",9.10,0.90
UT,2,Upper,"17",3.80,0.30
UT,2,Upper,"22",3.80,0.40
UT,2,Upper,"4",3.20,0.30
UT,2,Upper,"5",1.50,0.10
UT,2,Upper,"3",1.40,0.10
UT,2,Upper,"10",0.00,0.00
UT,2,Upper,"21",0.00,0.00
UT,3,Lower,"48",5.50,1.60
UT,3,Lower,"27",5.40,1.30
UT,3,Lower,"57",5.40,1.70
UT,3,Lower,"59",5.40,1.70
UT,3,Lower,"60",5.40,1.70
UT,3,Lower,"61",5.40,1.70
UT,3,Lower,"63",5.40,1.80
UT,3,Lower,"65",5.40,1.80
UT,3,Lower,"56",5.30,1.70
UT,3,Lower,"64",5.30,1.70
UT,3,Lower,"49",5.20,1.50
UT,3,Lower,"66",5.10,1.70
UT,3,Lower,"46",4.20,1.20
UT,3,Lower,"51",4.10,1.20
UT,3,Lower,"32",4.00,1.00
UT,3,Lower,"45",3.90,1.10
UT,3,Lower,"54",3.90,1.20
UT,3,Lower,"67",3.60,1.20
UT,3,Lower,"69",3.20,1.10
UT,3,Lower,"37",2.50,0.60
UT,3,Lower,"73",2.20,0.70
UT,3,Lower,"70",2.00,0.70
UT,3,Lower,"6",1.30,0.30
UT,3,Lower,"36",0.90,0.20
UT,3,Lower,"40",0.20,0.00
UT,3,Upper,"16",14.10,1.30
UT,3,Upper,"15",14.00,1.30
UT,3,Upper,"14",13.80,1.30
UT,3,Upper,"27",13.10,1.30
UT,3,Upper,"7",12.70,1.20
UT,3,Upper,"9",11.00,1.10
UT,3,Upper,"11",5.60,0.50
UT,3,Upper,"8",5.30,0.50
UT,3,Upper,"4",3.70,0.40
UT,3,Upper,"13",3.20,0.30
UT,3,Upper,"26",3.20,0.30
UT,3,Upper,"24",0.10,0.00
UT,4,Lower,"2",5.60,1.30
UT,4,Lower,"33",5.30,1.20
UT,4,Lower,"34",5.30,1.30
UT,4,Lower,"35",5.30,1.30
UT,4,Lower,"39",5.30,1.30
UT,4,Lower,"41",5.30,1.40
UT,4,Lower,"42",5.30,1.50
UT,4,Lower,"43",5.30,1.40
UT,4,Lower,"44",5.30,1.50
UT,4,Lower,"47",5.30,1.50
UT,4,Lower,"50",5.30,1.60
UT,4,Lower,"52",5.30,1.60
UT,4,Lower,"40",5.10,1.30
UT,4,Lower,"38",4.70,1.20
UT,4,Lower,"36",4.40,1.10
UT,4,Lower,"6",4.30,1.00
UT,4,Lower,"58",2.90,0.90
UT,4,Lower,"37",2.80,0.70
UT,4,Lower,"30",2.00,0.50
UT,4,Lower,"67",1.90,0.60
UT,4,Lower,"31",1.70,0.40
UT,4,Lower,"45",1.30,0.40
UT,4,Lower,"32",1.20,0.30
UT,4,Lower,"51",1.10,0.30
UT,4,Lower,"46",0.90,0.30
UT,4,Lower,"26",0.50,0.10
UT,4,Lower,"66",0.30,0.10
UT,4,Lower,"25",0.20,0.00
UT,4,Lower,"56",0.20,0.10
UT,4,Lower,"22",0.10,0.00
UT,4,Lower,"64",0.10,0.00
UT,4,Lower,"68",0.10,0.00
UT,4,Lower,"59",0.00,0.00
UT,4,Upper,"6",13.70,1.30
UT,4,Upper,"10",13.70,1.30
UT,4,Upper,"3",12.30,1.20
UT,4,Upper,"5",12.20,1.10
UT,4,Upper,"13",11.10,1.00
UT,4,Upper,"8",8.30,0.80
UT,4,Upper,"11",8.00,0.70
UT,4,Upper,"4",6.70,0.60
UT,4,Upper,"24",3.90,0.40
UT,4,Upper,"12",3.30,0.30
UT,4,Upper,"1",2.90,0.30
UT,4,Upper,"9",2.40,0.20
UT,4,Upper,"7",1.40,0.10
UT,4,Upper,"14",0.20,0.00
VA,1,Lower,"28",11.30,2.60
VA,1,Lower,"97",10.70,4.80
VA,1,Lower,"99",10.40,4.70
VA,1,Lower,"98",10.10,4.60
VA,1,Lower,"55",9.30,3.10
VA,1,Lower,"88",6.50,2.90
VA,1,Lower,"96",6.50,3.00
VA,1,Lower,"51",6.30,1.90
VA,1,Lower,"50",6.00,1.90
VA,1,Lower,"31",5.80,1.50
VA,1,Lower,"2",5.60,1.40
VA,1,Lower,"13",5.10,1.20
VA,1,Lower,"54",4.50,1.40
VA,1,Lower,"18",0.80,0.20
VA,1,Lower,"93",0.60,0.30
VA,1,Lower,"52",0.40,0.10
VA,1,Upper,"4",24.90,2.40
VA,1,Upper,"28",23.60,2.40
VA,1,Upper,"3",15.80,1.60
VA,1,Upper,"36",7.10,1.10
VA,1,Upper,"29",6.80,0.70
VA,1,Upper,"17",5.00,0.50
VA,1,Upper,"13",4.80,0.50
VA,1,Upper,"27",3.30,0.30
VA,1,Upper,"39",2.70,0.50
VA,1,Upper,"12",1.80,0.20
VA,1,Upper,"1",1.70,0.20
VA,1,Upper,"9",1.60,0.20
VA,1,Upper,"6",1.10,0.10
VA,2,Lower,"85",11.50,4.80
VA,2,Lower,"82",11.40,4.80
VA,2,Lower,"84",11.40,4.80
VA,2,Lower,"83",11.20,4.70
VA,2,Lower,"100",10.80,5.30
VA,2,Lower,"21",10.60,2.30
VA,2,Lower,"91",9.60,4.10
VA,2,Lower,"81",6.40,2.70
VA,2,Lower,"93",5.80,2.40
VA,2,Lower,"96",4.70,2.00
VA,2,Lower,"90",4.30,1.80
VA,2,Lower,"79",1.90,0.60
VA,2,Lower,"89",0.40,0.20
VA,2,Lower,"95",0.00,0.00
VA,2,Upper,"7",28.20,2.50
VA,2,Upper,"8",28.10,2.50
VA,2,Upper,"6",17.60,1.60
VA,2,Upper,"3",8.10,0.70
VA,2,Upper,"2",7.60,0.70
VA,2,Upper,"14",5.80,0.50
VA,2,Upper,"1",4.50,0.40
VA,3,Lower,"80",10.80,3.70
VA,3,Lower,"95",10.60,4.60
VA,3,Lower,"94",10.50,4.60
VA,3,Lower,"92",10.30,4.50
VA,3,Lower,"89",10.20,4.40
VA,3,Lower,"77",8.90,3.00
VA,3,Lower,"79",8.80,3.00
VA,3,Lower,"90",6.70,3.00
VA,3,Lower,"76",6.60,2.30
VA,3,Lower,"64",5.20,1.60
VA,3,Lower,"93",4.70,2.10
VA,3,Lower,"78",3.30,1.10
VA,3,Lower,"81",1.30,0.60
VA,3,Lower,"91",1.20,0.50
VA,3,Lower,"75",0.70,0.20
VA,3,Lower,"100",0.20,0.10
VA,3,Upper,"5",25.90,2.40
VA,3,Upper,"1",21.10,2.00
VA,3,Upper,"2",19.00,1.80
VA,3,Upper,"18",17.80,1.70
VA,3,Upper,"6",7.90,0.70
VA,3,Upper,"14",4.30,0.40
VA,3,Upper,"3",4.10,0.40
VA,4,Lower,"71",11.40,3.80
VA,4,Lower,"69",10.60,3.60
VA,4,Lower,"63",10.50,3.40
VA,4,Lower,"62",9.20,3.00
VA,4,Lower,"66",8.70,2.80
VA,4,Lower,"78",8.00,2.80
VA,4,Lower,"74",7.10,2.40
VA,4,Lower,"70",6.50,2.10
VA,4,Lower,"75",6.50,2.20
VA,4,Lower,"64",5.50,1.80
VA,4,Lower,"68",5.00,1.70
VA,4,Lower,"76",4.60,1.60
VA,4,Lower,"81",3.50,1.60
VA,4,Lower,"77",2.30,0.80
VA,4,Lower,"21",0.70,0.20
VA,4,Upper,"16",26.20,2.50
VA,4,Upper,"9",21.60,2.00
VA,4,Upper,"14",17.60,1.70
VA,4,Upper,"10",11.30,1.10
VA,4,Upper,"11",9.70,0.90
VA,4,Upper,"18",7.70,0.70
